"","Ano","UF","classe","Sexo","Valor_Proj","Valor_Aferido","Comparativo"
"1714",2012,"RJ","[15,20)","F",649424,639240,0.0156815886077507
"1715",2012,"RJ","[20,25)","F",654332,640975,0.020413184744136
"1716",2012,"RJ","[25,30)","F",697131,669842,0.0391447231582013
"1717",2012,"RJ","[30,35)","F",708058,717990,-0.0140270994749021
"1718",2012,"RJ","[35,40)","F",654545,631002,0.035968497200346
"1719",2012,"RJ","[40,45)","F",611072,614569,-0.00572272989107609
"1720",2012,"RJ","[45,50)","F",597784,589238,0.0142961337205418
"1721",2012,"RJ","[50,55)","F",563969,551734,0.0216944548370568
"1722",2012,"RJ","[55,60)","F",489515,481654,0.0160587520300699
"1723",2012,"RJ","[60,65)","F",397503,393887,0.00909678669091907
"1724",2012,"RJ","[65,70)","F",298591,292983,0.0187815439849162
"1725",2012,"RJ","[70,75)","F",229861,225846,0.0174670779297062
"1726",2012,"RJ","[75,80)","F",175578,172596,0.0169839045894124
"1727",2012,"RJ","[80,85)","F",121676,122951,-0.0104786482132881
"1728",2012,"RJ","[85,90)","F",68971.0000000001,63765,0.0754809992605596
"1729",2012,"RJ","90+","F",35041,31408,0.103678547986643
"1730",2012,"RJ","[0,5)","M",544248,517212,0.0496758830533137
"1731",2012,"RJ","[05.10)","M",560310,527114,0.0592457746604558
"1732",2012,"RJ","[10,15)","M",640896,632688,0.0128070701018574
"1733",2012,"RJ","[15,20)","M",660018,648915,0.0168222684835875
"1734",2012,"RJ","[20,25)","M",649524,636161,0.0205735276910479
"1735",2012,"RJ","[25,30)","M",669447,642434,0.0403512152567721
"1736",2012,"RJ","[30,35)","M",660935,673595,-0.0191546823817777
"1737",2012,"RJ","[35,40)","M",596696,573527,0.0388288173542308
"1738",2012,"RJ","[40,45)","M",551645,560031,-0.0152018055089783
"1739",2012,"RJ","[45,50)","M",529630,518016,0.0219285161339042
"1740",2012,"RJ","[50,55)","M",485074,478272,0.0140226027369022
"1741",2012,"RJ","[55,60)","M",405245,394448,0.0266431418031059
"1742",2012,"RJ","[60,65)","M",316255,315774,0.00152092457036197
"1743",2012,"RJ","[65,70)","M",227205,221095,0.0268920138201176
"1744",2012,"RJ","[70,75)","M",163519,160962,0.0156373265492057
"1745",2012,"RJ","[75,80)","M",112081,108553,0.0314772352138186
"1746",2012,"RJ","[80,85)","M",66976,66931,0.000671882465360292
"1747",2012,"RJ","[85,90)","M",32456,29313,0.0968387971407453
"1748",2012,"RJ","90+","M",12559,11630,0.0739708575523528
"1749",2012,"RN","[0,5)","F",122852,114692,0.0664213850812364
"1750",2012,"RN","[05.10)","F",130464,120707,0.0747869143978423
"1751",2012,"RN","[10,15)","F",141288,137011,0.0302715021799431
"1752",2012,"RN","[15,20)","F",148080,150196,-0.0142895732036737
"1753",2012,"RN","[20,25)","F",154443,148005,0.0416852819486796
"1754",2012,"RN","[25,30)","F",152114,149467,0.0174014226172476
"1755",2012,"RN","[30,35)","F",137415,138185,-0.00560346395953884
"1756",2012,"RN","[35,40)","F",121103,119948,0.00953733598672157
"1757",2012,"RN","[40,45)","F",114391,111370,0.0264094203215289
"1758",2012,"RN","[45,50)","F",107060,105882,0.0110031757892766
"1759",2012,"RN","[50,55)","F",87308,83931,0.0386791588399684
"1760",2012,"RN","[55,60)","F",67131,68037,-0.0134960003575102
"1761",2012,"RN","[60,65)","F",58882,58720,0.0027512652423496
"1762",2012,"RN","[65,70)","F",47081.0000000001,44871,0.0469403793462341
"1763",2012,"RN","[70,75)","F",36683,36997,-0.00855982335141579
"1764",2012,"RN","[75,80)","F",26174,25981,0.00737372965538293
"1765",2012,"RN","[80,85)","F",17819,18107,-0.0161625231494474
"1766",2012,"RN","[85,90)","F",12050,12200,-0.0124481327800833
"1767",2012,"RN","90+","F",6639,6793,-0.0231962644976646
"1768",2012,"RN","[0,5)","M",128019,119008,0.0703879892828403
"1769",2012,"RN","[05.10)","M",135218,126450,0.0648434380038163
"1770",2012,"RN","[10,15)","M",146543,142693,0.026272152201061
"1771",2012,"RN","[15,20)","M",151874,153359,-0.0097778421586313
"1772",2012,"RN","[20,25)","M",154982,148600,0.0411789756229758
"1773",2012,"RN","[25,30)","M",150517,147780,0.0181839925058299
"1774",2012,"RN","[30,35)","M",133050,133794,-0.00559188275084577
"1775",2012,"RN","[35,40)","M",114488,113186,0.0113723709035009
"1776",2012,"RN","[40,45)","M",106143,104486,0.0156110153283775
"1777",2012,"RN","[45,50)","M",98146.9999999999,95672,0.0252172761266258
"1778",2012,"RN","[50,55)","M",77865,75989,0.0240929814422394
"1779",2012,"RN","[55,60)","M",57213,57286,-0.00127593379127147
"1780",2012,"RN","[60,65)","M",48731,48855,-0.00254458147790859
"1781",2012,"RN","[65,70)","M",38160,36689,0.0385482180293501
"1782",2012,"RN","[70,75)","M",28607,29176,-0.0198902366553646
"1783",2012,"RN","[75,80)","M",19218,19024,0.0100947028827137
"1784",2012,"RN","[80,85)","M",12371,12800,-0.0346778756769859
"1785",2012,"RN","[85,90)","M",8322,8367,-0.00540735400144152
"1786",2012,"RN","90+","M",4275,4486,-0.0493567251461991
"1787",2012,"RO","[0,5)","F",65176,62979,0.0337087271388245
"1788",2012,"RO","[05.10)","F",70149,65877,0.0608989436770301
"1789",2012,"RO","[10,15)","F",77267,73790,0.0449998058679649
"1790",2012,"RO","[15,20)","F",78366,78868,-0.00640583926702944
"1791",2012,"RO","[20,25)","F",76415,74297,0.0277170712556433
"1792",2012,"RO","[25,30)","F",75173,73085,0.0277759301877006
"1793",2012,"RO","[30,35)","F",70702.9999999999,70726,-0.000325304442528015
"1794",2012,"RO","[35,40)","F",62530,61055,0.0235886774348307
"1795",2012,"RO","[40,45)","F",54766,54286,0.00876456195449692
"1796",2012,"RO","[45,50)","F",47077,46846,0.00490685472736156
"1797",2012,"RO","[50,55)","F",38190,37113,0.0282010997643368
"1798",2012,"RO","[55,60)","F",29447,29341,0.00359968757428564
"1799",2012,"RO","[60,65)","F",21135,20994,0.00667139815471966
"1800",2012,"RO","[65,70)","F",14790,15044,-0.0171737660581474
"1801",2012,"RO","[70,75)","F",10433,10271,0.0155276526406594
"1802",2012,"RO","[75,80)","F",6833.99999999999,7026,-0.0280948200175601
"1803",2012,"RO","[80,85)","F",3750,3919,-0.0450666666666673
"1804",2012,"RO","[85,90)","F",1698,1792,-0.0553592461719667
"1805",2012,"RO","90+","F",938,887,0.0543710021321962
"1806",2012,"RO","[0,5)","M",68195,65450,0.0402522179045391
"1807",2012,"RO","[05.10)","M",73329,68428,0.0668357675680838
"1808",2012,"RO","[10,15)","M",80812,76919,0.0481735385833784
"1809",2012,"RO","[15,20)","M",80244,80446,-0.00251732216738983
"1810",2012,"RO","[20,25)","M",78320,75975,0.0299412665985694
"1811",2012,"RO","[25,30)","M",76313.0000000001,74685,0.0213331935581103
"1812",2012,"RO","[30,35)","M",70722.9999999999,69982,0.0104774967125251
"1813",2012,"RO","[35,40)","M",61593,60170,0.0231032747227769
"1814",2012,"RO","[40,45)","M",56200.9999999999,55916,0.0050710841444087
"1815",2012,"RO","[45,50)","M",50655,49676,0.019326818675352
"1816",2012,"RO","[50,55)","M",41208,40745,0.0112356823917677
"1817",2012,"RO","[55,60)","M",31279,30686,0.0189584065986752
"1818",2012,"RO","[60,65)","M",22758,22618,0.00615168292468614
"1819",2012,"RO","[65,70)","M",16056,16241,-0.0115221723966112
"1820",2012,"RO","[70,75)","M",11291,11313,-0.00194845452130047
"1821",2012,"RO","[75,80)","M",7319,7474,-0.0211777565241152
"1822",2012,"RO","[80,85)","M",4106,4358,-0.0613735996103256
"1823",2012,"RO","[85,90)","M",1861,1836,0.0134336378291244
"1824",2012,"RO","90+","M",783.999999999999,836,-0.066326530612246
"1825",2012,"RR","[0,5)","F",25313,23800,0.0597716588314312
"1826",2012,"RR","[05.10)","F",24519,23682,0.034136791875689
"1827",2012,"RR","[10,15)","F",25757,25105,0.0253135070078048
"1828",2012,"RR","[15,20)","F",24847,24489,0.0144081780496647
"1829",2012,"RR","[20,25)","F",22829.9999999999,21710,0.0490582566798052
"1830",2012,"RR","[25,30)","F",22598,21954,0.0284980971767413
"1831",2012,"RR","[30,35)","F",20687,20460,0.0109730748779423
"1832",2012,"RR","[35,40)","F",16604,16203,0.0241508070344495
"1833",2012,"RR","[40,45)","F",13310,13094,0.0162283996994714
"1834",2012,"RR","[45,50)","F",11234,11224,0.000890154886950653
"1835",2012,"RR","[50,55)","F",9042,8773,0.0297500552975004
"1836",2012,"RR","[55,60)","F",6749,6757,-0.00118536079419133
"1837",2012,"RR","[60,65)","F",4762,4684,0.0163796724065521
"1838",2012,"RR","[65,70)","F",3187,3137,0.0156887354879209
"1839",2012,"RR","[70,75)","F",2166,2163,0.00138504155124696
"1840",2012,"RR","[75,80)","F",1386,1380,0.00432900432900368
"1841",2012,"RR","[80,85)","F",854,911,-0.0667447306791573
"1842",2012,"RR","[85,90)","F",488,484,0.0081967213114746
"1843",2012,"RR","90+","F",241,295,-0.224066390041493
"1844",2012,"RR","[0,5)","M",26539,24693,0.0695580089679354
"1845",2012,"RR","[05.10)","M",25600,24744,0.0334374999999996
"1846",2012,"RR","[10,15)","M",26689,26219,0.0176102514144391
"1847",2012,"RR","[15,20)","M",25417,24991,0.0167604359287091
"1848",2012,"RR","[20,25)","M",22999,21855,0.0497412930997012
"1849",2012,"RR","[25,30)","M",22294,21828,0.0209024849735352
"1850",2012,"RR","[30,35)","M",20201,19865,0.016632839958416
"1851",2012,"RR","[35,40)","M",16445,15936,0.0309516570386148
"1852",2012,"RR","[40,45)","M",13916,13653,0.018899108939351
"1853",2012,"RR","[45,50)","M",11992,11872,0.0100066711140752
"1854",2012,"RR","[50,55)","M",9744.99999999999,9468,0.0284248332478188
"1855",2012,"RR","[55,60)","M",7427,7330,0.0130604550962707
"1856",2012,"RR","[60,65)","M",5536,5551,-0.00270953757225434
"1857",2012,"RR","[65,70)","M",3716,3736,-0.00538213132400332
"1858",2012,"RR","[70,75)","M",2367,2374,-0.00295732995352844
"1859",2012,"RR","[75,80)","M",1466,1460,0.00409276944065484
"1860",2012,"RR","[80,85)","M",779,890,-0.142490372272144
"1861",2012,"RR","[85,90)","M",395,370,0.0632911392405066
"1862",2012,"RR","90+","M",193,233,-0.207253886010363
"1863",2012,"RS","[0,5)","F",328844.999999999,317199,0.0354148611047743
"1864",2012,"RS","[05.10)","F",357025,337639,0.0542987185771305
"1865",2012,"RS","[10,15)","F",411775,400644,0.027031752777609
"1866",2012,"RS","[15,20)","F",437226,432425,0.0109805912731629
"1867",2012,"RS","[20,25)","F",435575,431054,0.0103793835734366
"1868",2012,"RS","[25,30)","F",449167,439918,0.0205914503959543
"1869",2012,"RS","[30,35)","F",431277,434565,-0.00762387050549919
"1870",2012,"RS","[35,40)","F",389852.999999999,381509,0.0214029390565149
"1871",2012,"RS","[40,45)","F",386861,383387,0.00897996954978766
"1872",2012,"RS","[45,50)","F",403522.000000001,400327,0.0079177839126507
"1873",2012,"RS","[50,55)","F",381912,374243,0.0200805421144148
"1874",2012,"RS","[55,60)","F",329831.000000001,327530,0.00697629998393292
"1875",2012,"RS","[60,65)","F",271051,266905,0.0152960144031933
"1876",2012,"RS","[65,70)","F",207053,205317,0.00838432671828
"1877",2012,"RS","[70,75)","F",158323,153649,0.0295219266941632
"1878",2012,"RS","[75,80)","F",120537,119303,0.0102375204294115
"1879",2012,"RS","[80,85)","F",82322,81469,0.010361750200433
"1880",2012,"RS","[85,90)","F",44870,41910,0.0659683530198345
"1881",2012,"RS","90+","F",23197,20276,0.125921455360607
"1882",2012,"RS","[0,5)","M",344689,329414,0.0443153103232178
"1883",2012,"RS","[05.10)","M",373895,350882,0.0615493654635664
"1884",2012,"RS","[10,15)","M",429321,416468,0.0299379718206183
"1885",2012,"RS","[15,20)","M",448553,444506,0.00902234518551825
"1886",2012,"RS","[20,25)","M",440920,435037,0.0133425564728303
"1887",2012,"RS","[25,30)","M",448699,439044,0.0215177658073673
"1888",2012,"RS","[30,35)","M",421698,425054,-0.00795830191274394
"1889",2012,"RS","[35,40)","M",376527,368116,0.0223383714846471
"1890",2012,"RS","[40,45)","M",366460,364991,0.00400862304207858
"1891",2012,"RS","[45,50)","M",375464,371671,0.0101021669187993
"1892",2012,"RS","[50,55)","M",351363,345957,0.0153857975939408
"1893",2012,"RS","[55,60)","M",297527,293742,0.0127215345161954
"1894",2012,"RS","[60,65)","M",237252,233997,0.0137195892974557
"1895",2012,"RS","[65,70)","M",172857,170455,0.0138958792527924
"1896",2012,"RS","[70,75)","M",121446,117954,0.0287535200829996
"1897",2012,"RS","[75,80)","M",80799,78440,0.0291959058899244
"1898",2012,"RS","[80,85)","M",46764,45564,0.0256607646907887
"1899",2012,"RS","[85,90)","M",21521,19111,0.11198364388272
"1900",2012,"RS","90+","M",8471.00000000001,7592,0.103765789163027
"1901",2012,"SC","[0,5)","F",211808,201047,0.0508054464420606
"1902",2012,"SC","[05.10)","F",215513,206200,0.0432131704351943
"1903",2012,"SC","[10,15)","F",244179,239622,0.0186625385475409
"1904",2012,"SC","[15,20)","F",271500,265040,0.0237937384898709
"1905",2012,"SC","[20,25)","F",283021,275250,0.0274573264881409
"1906",2012,"SC","[25,30)","F",290396,277576,0.0441466135897187
"1907",2012,"SC","[30,35)","F",272633,271209,0.0052231387983115
"1908",2012,"SC","[35,40)","F",246751,238312,0.0342004692990097
"1909",2012,"SC","[40,45)","F",238795,233815,0.0208547080131492
"1910",2012,"SC","[45,50)","F",235093,231798,0.014015729945171
"1911",2012,"SC","[50,55)","F",206432,201541,0.0236930320880481
"1912",2012,"SC","[55,60)","F",167936,165126,0.0167325647865855
"1913",2012,"SC","[60,65)","F",131433,129163,0.0172711571675302
"1914",2012,"SC","[65,70)","F",94991,93795,0.0125906664841937
"1915",2012,"SC","[70,75)","F",70051,67394,0.0379295085009493
"1916",2012,"SC","[75,80)","F",50542,49748,0.0157097067785208
"1917",2012,"SC","[80,85)","F",32394,31967,0.0131814533555598
"1918",2012,"SC","[85,90)","F",17380,16371,0.0580552359033368
"1919",2012,"SC","90+","F",8602,7352,0.145315043013253
"1920",2012,"SC","[0,5)","M",221760,210188,0.0521825396825394
"1921",2012,"SC","[05.10)","M",225391,214946,0.0463416906620054
"1922",2012,"SC","[10,15)","M",254559,249909,0.0182668850836143
"1923",2012,"SC","[15,20)","M",279384,272169,0.0258246714199811
"1924",2012,"SC","[20,25)","M",292246,283108,0.0312681781786579
"1925",2012,"SC","[25,30)","M",298666,284800,0.0464264429161672
"1926",2012,"SC","[30,35)","M",276106,273243,0.0103692060295684
"1927",2012,"SC","[35,40)","M",245486,236821,0.0352973285645615
"1928",2012,"SC","[40,45)","M",234828,230755,0.0173446096717595
"1929",2012,"SC","[45,50)","M",227081,222899,0.0184163360210671
"1930",2012,"SC","[50,55)","M",196491,192796,0.0188049325414398
"1931",2012,"SC","[55,60)","M",157863,153601,0.0269980932834165
"1932",2012,"SC","[60,65)","M",120387,118869,0.0126093348949639
"1933",2012,"SC","[65,70)","M",83380,81795,0.0190093547613335
"1934",2012,"SC","[70,75)","M",57040,54791,0.0394284712482471
"1935",2012,"SC","[75,80)","M",36822,35841,0.0266416816033889
"1936",2012,"SC","[80,85)","M",20531,20216,0.015342652574156
"1937",2012,"SC","[85,90)","M",9569,8709,0.0898735500052254
"1938",2012,"SC","90+","M",3903,3354,0.140661029976941
"1939",2012,"SE","[0,5)","F",85504,81514,0.0466644835329343
"1940",2012,"SE","[05.10)","F",89633,85600,0.0449945890464448
"1941",2012,"SE","[10,15)","F",99760,97743,0.0202185244587012
"1942",2012,"SE","[15,20)","F",103562,103320,0.00233676445028057
"1943",2012,"SE","[20,25)","F",102819,99420,0.0330580923759229
"1944",2012,"SE","[25,30)","F",101101,99535,0.0154894610340151
"1945",2012,"SE","[30,35)","F",93939,93754,0.00196936309732912
"1946",2012,"SE","[35,40)","F",82915,81607,0.0157751914611347
"1947",2012,"SE","[40,45)","F",74723.0000000001,73824,0.0120311015350034
"1948",2012,"SE","[45,50)","F",65275,64362,0.0139869781692839
"1949",2012,"SE","[50,55)","F",52868,51959,0.0171937656049035
"1950",2012,"SE","[55,60)","F",42978,42356,0.0144725208246076
"1951",2012,"SE","[60,65)","F",34503,33836,0.0193316523200893
"1952",2012,"SE","[65,70)","F",26319,26376,-0.00216573578023356
"1953",2012,"SE","[70,75)","F",19784,19357,0.0215830974524869
"1954",2012,"SE","[75,80)","F",14066,13849,0.0154272714346659
"1955",2012,"SE","[80,85)","F",9362,9556,-0.0207220679342017
"1956",2012,"SE","[85,90)","F",5232,5387,-0.0296253822629977
"1957",2012,"SE","90+","F",3161,3342,-0.0572603606453655
"1958",2012,"SE","[0,5)","M",89278,85432,0.0430789220188626
"1959",2012,"SE","[05.10)","M",92926,88605,0.0464993650861975
"1960",2012,"SE","[10,15)","M",103121,101313,0.0175328012722923
"1961",2012,"SE","[15,20)","M",104890,105094,-0.00194489465153929
"1962",2012,"SE","[20,25)","M",100084,97338,0.0274369529595137
"1963",2012,"SE","[25,30)","M",95413,94194,0.0127760368084011
"1964",2012,"SE","[30,35)","M",86521,86910,-0.00449601830769425
"1965",2012,"SE","[35,40)","M",74891.9999999999,73559,0.017798963841264
"1966",2012,"SE","[40,45)","M",67602,67414,0.00278098281115879
"1967",2012,"SE","[45,50)","M",58936,57808,0.019139405456767
"1968",2012,"SE","[50,55)","M",46782,46260,0.0111581377452865
"1969",2012,"SE","[55,60)","M",36768,36281,0.0132452132288947
"1970",2012,"SE","[60,65)","M",29491,29037,0.0153945271438734
"1971",2012,"SE","[65,70)","M",22018,22060,-0.00190753020256088
"1972",2012,"SE","[70,75)","M",15192,15000,0.0126382306477092
"1973",2012,"SE","[75,80)","M",9881,9735,0.0147758324056271
"1974",2012,"SE","[80,85)","M",5972,6076,-0.0174146014735426
"1975",2012,"SE","[85,90)","M",3243,3472,-0.0706136293555352
"1976",2012,"SE","90+","M",1815,2019,-0.112396694214876
"1977",2012,"SP","[0,5)","F",1454927,1362705,0.0633859980603838
"1978",2012,"SP","[05.10)","F",1481547,1359027,0.0826973427100185
"1979",2012,"SP","[10,15)","F",1617976,1559380,0.0362156175369717
"1980",2012,"SP","[15,20)","F",1657484,1642681,0.00893100627215694
"1981",2012,"SP","[20,25)","F",1770788,1713258,0.0324883611138092
"1982",2012,"SP","[25,30)","F",1927508,1861965,0.0340040093218811
"1983",2012,"SP","[30,35)","F",1899704,1907866,-0.0042964588167421
"1984",2012,"SP","[35,40)","F",1722949,1681340,0.0241498732696098
"1985",2012,"SP","[40,45)","F",1584240,1575798,0.00532873806998925
"1986",2012,"SP","[45,50)","F",1498188,1480578,0.0117541990724797
"1987",2012,"SP","[50,55)","F",1367156,1337012,0.0220486908589806
"1988",2012,"SP","[55,60)","F",1154300,1139562,0.0127679112882268
"1989",2012,"SP","[60,65)","F",917994,904694,0.0144881121227374
"1990",2012,"SP","[65,70)","F",680700,675143,0.00816365506096699
"1991",2012,"SP","[70,75)","F",514851,501103,0.0267028713161672
"1992",2012,"SP","[75,80)","F",383948,377565,0.0166246470876266
"1993",2012,"SP","[80,85)","F",261357,260642,0.00273572163745364
"1994",2012,"SP","[85,90)","F",147059,135649,0.0775879068945117
"1995",2012,"SP","90+","F",70372,62116,0.117319388393111
"1996",2012,"SP","[0,5)","M",1523626,1419649,0.0682431252814012
"1997",2012,"SP","[05.10)","M",1550739,1410556,0.0903975459442236
"1998",2012,"SP","[10,15)","M",1679458,1616604,0.0374251693105752
"1999",2012,"SP","[15,20)","M",1690928,1674350,0.0098040839113197
"2000",2012,"SP","[20,25)","M",1808492,1744057,0.0356291318955245
"2001",2012,"SP","[25,30)","M",1927313,1860100,0.034873941077552
"2002",2012,"SP","[30,35)","M",1837738,1843379,-0.00306953439500081
